customer_id,gender,age,country,signup_date,last_purchase_date,acquisition_channel,device_type,subscription_type,is_premium_user,total_visits,avg_session_time,pages_per_session,email_open_rate,email_click_rate,total_spent,avg_order_value,discount_used,coupon_code,support_tickets,refund_requested,delivery_delay_days,payment_method,satisfaction_score,nps_score,marketing_spend_per_user,lifetime_value,last_3_month_purchase_freq,churn,never_purchased,days_since_last_purchase,customer_tenure_days,revenue_per_visit,engagement_score
10114,Female,52,UK,2022-05-10,2023-08-09,Email,Desktop,Annual,0,18,7.55,4.62,0.89,0.19,594.8,53.74,0,REF10,1,0,3,PayPal,3.0,2,21.11,2081.02,1,0,0,601,1057,33.04,0.62
10115,Female,45,India,2023-04-13,2023-12-13,Organic,Tablet,Annual,0,21,8.72,3.84,0.63,0.28,62.63,69.64,1,NO_COUPON,3,1,3,UPI,4.0,2,22.2,215.36,1,0,0,475,719,2.98,0.6
10116,Female,35,India,2022-12-12,2024-07-19,Facebook Ads,Desktop,Monthly,1,14,9.18,4.74,0.26,0.36,1160.8,82.23,0,NO_COUPON,3,0,2,UPI,3.0,1,27.29,473.94,14,0,0,256,841,82.91,0.4
10117,Female,43,Germany,2024-04-13,2023-02-28,Referral,Tablet,Monthly,0,19,9.17,2.92,0.31,0.15,1024.84,97.74,1,REF10,2,0,4,UPI,4.0,2,27.45,814.98,6,0,0,763,353,53.94,0.48
10118,Male,40,USA,2022-06-25,2024-12-05,Email,Desktop,Monthly,1,16,5.31,3.11,0.35,0.03,680.23,40.19,1,NO_COUPON,1,0,2,BKash,3.0,2,7.66,1066.3,6,0,0,117,1011,42.51,0.39
10119,Female,55,Germany,2023-03-24,2023-02-01,Google Ads,Tablet,Annual,0,15,8.48,4.16,0.62,0.08,670.43,76.81,0,REF10,1,0,4,BKash,5.0,2,18.43,535.73,5,0,0,790,739,44.7,0.51
10120,Female,35,Bangladesh,2022-07-13,2024-10-19,Google Ads,Tablet,Monthly,1,11,8.78,5.04,0.64,0.42,1132.64,84.44,1,NO_COUPON,5,0,4,UPI,4.0,4,5.67,1232.73,3,0,0,164,993,102.97,0.47
10121,Female,41,Bangladesh,2024-08-01,2024-10-05,Organic,Tablet,Annual,0,15,8.68,4.08,0.16,0.1,937.6,72.45,0,REF10,3,0,3,UPI,4.0,7,16.09,189.55,11,0,0,178,243,62.51,0.38
10122,Female,20,Bangladesh,2022-12-03,2023-07-27,Organic,Mobile,Monthly,1,15,5.71,3.33,0.6,0.44,549.84,67.69,0,NO_COUPON,3,1,2,UPI,4.0,6,22.89,1338.12,7,0,0,614,850,36.66,0.46
10123,Male,27,Bangladesh,2024-02-25,2023-12-04,Facebook Ads,Desktop,Monthly,0,13,4.57,6.03,0.19,0.14,588.05,71.89,0,NEW20,2,0,4,SEPA,5.0,3,12.41,880.34,3,0,0,484,401,45.23,0.3
10124,Male,23,Bangladesh,2022-06-28,2023-08-01,Organic,Mobile,Monthly,0,20,7.4,2.81,0.02,0.47,814.84,104.4,1,NO_COUPON,2,0,0,BKash,4.0,2,9.01,442.45,9,0,0,609,1008,40.74,0.38
10125,Male,48,USA,2024-01-22,2023-06-28,Organic,Mobile,Annual,0,13,3.88,2.48,0.23,0.26,740.32,81.95,1,SALE15,1,0,5,Card,5.0,8,14.33,1489.43,2,0,0,643,435,56.95,0.3
10127,Female,31,Germany,2022-03-22,2024-02-13,Google Ads,Tablet,Annual,1,16,9.39,6.79,0.8,0.25,1101.7,77.88,0,NEW20,2,0,2,BKash,3.0,3,28.22,237.26,1,0,0,413,1106,68.86,0.59
10129,Male,35,Bangladesh,2023-02-11,2023-05-18,Email,Desktop,Monthly,1,15,10.59,3.15,0.55,0.41,555.02,49.22,0,SALE15,3,0,0,PayPal,4.0,9,20.27,2224.08,0,0,0,684,780,37.0,0.52
10130,Female,30,India,2022-06-30,2024-01-26,Email,Mobile,Monthly,1,11,6.01,5.33,0.59,0.17,797.01,76.75,0,SALE15,1,0,2,BKash,4.0,2,27.12,1974.54,8,0,0,431,1006,72.46,0.41
10131,Male,49,UK,2022-09-26,2024-01-17,Organic,Mobile,Annual,1,15,6.8,1.83,0.44,0.2,44.22,65.45,1,SALE15,2,0,3,BKash,4.0,5,9.23,2327.57,8,1,0,440,918,2.95,0.43
10132,Male,39,UK,2024-04-18,2025-01-26,Organic,Mobile,Monthly,1,13,6.58,1.99,0.77,0.49,367.65,94.28,1,NO_COUPON,1,0,2,PayPal,5.0,7,27.71,752.88,2,0,0,65,348,28.28,0.5
10133,Male,27,USA,2023-07-24,2024-12-05,Google Ads,Mobile,Monthly,1,13,8.59,5.31,0.84,0.07,427.05,28.21,0,REF10,2,0,7,BKash,3.0,10,7.43,2212.67,8,0,0,117,617,32.85,0.55
10134,Male,46,UK,2023-05-04,2024-05-25,Google Ads,Desktop,Monthly,1,15,5.39,3.61,0.57,0.23,283.97,74.48,0,SALE15,4,1,2,SEPA,3.0,2,12.73,133.85,1,0,0,311,698,18.93,0.45
10135,Other,35,India,2023-05-09,2023-10-02,Referral,Mobile,Monthly,0,18,8.15,5.23,0.02,0.4,1139.91,20.46,1,NO_COUPON,0,0,4,UPI,4.0,5,10.44,2212.57,10,0,0,547,693,63.33,0.37
10136,Male,35,Germany,2022-07-10,2024-10-08,Email,Tablet,Annual,0,20,7.66,4.69,0.94,0.21,449.84,46.73,0,NO_COUPON,1,0,4,SEPA,5.0,6,24.5,732.12,1,0,0,175,996,22.49,0.66
10137,Female,23,UK,2022-11-17,2024-05-09,Email,Mobile,Monthly,0,23,9.78,3.9,0.24,0.04,652.76,30.93,0,NEW20,3,0,0,UPI,3.0,4,29.16,672.5,0,0,0,327,866,28.38,0.52
10138,Female,25,USA,2022-12-26,2023-02-14,Referral,Desktop,Monthly,0,10,4.63,3.48,0.51,0.17,1038.11,54.87,1,NO_COUPON,2,0,3,Card,5.0,8,26.53,1830.76,13,0,0,777,827,103.81,0.35
10139,Male,27,Bangladesh,2023-07-08,2024-04-06,Referral,Tablet,Annual,1,7,5.12,3.65,0.41,0.41,390.07,51.85,1,NEW20,1,0,4,PayPal,3.0,9,11.18,1200.89,3,0,0,360,633,55.72,0.29
10140,Unknown,35,India,2022-04-05,2023-02-07,Email,Desktop,Monthly,0,17,8.91,4.2,0.32,0.29,534.77,1.08,1,SALE15,1,0,2,UPI,2.0,9,8.47,956.87,11,0,0,784,1092,31.46,0.46
10141,Unknown,36,Bangladesh,2022-12-22,2024-10-08,Organic,Tablet,Monthly,1,12,8.38,2.09,0.21,0.25,66.26,24.07,0,NO_COUPON,4,0,4,Card,4.0,0,18.4,1957.92,2,0,0,175,831,5.52,0.35
10142,Male,50,UK,2023-08-24,2025-01-16,Email,Mobile,Monthly,0,16,4.55,4.95,0.72,0.0,12.67,62.65,1,NO_COUPON,4,1,6,Card,3.0,1,8.9,220.22,14,1,0,75,586,0.79,0.49
10143,Female,39,Germany,2023-09-13,2023-03-08,Referral,Tablet,Monthly,0,14,2.4,1.75,0.12,0.37,108.08,102.79,1,SALE15,2,0,2,BKash,3.0,10,13.68,918.54,12,0,0,755,566,7.72,0.25
10145,Male,38,India,2024-01-15,2023-09-21,Facebook Ads,Tablet,Annual,0,14,8.36,5.65,0.7,0.09,498.1,37.01,0,SALE15,3,0,3,UPI,4.0,2,5.4,567.67,4,0,0,558,442,35.58,0.52
10146,Male,20,Germany,2022-10-23,2024-08-24,Google Ads,Tablet,Monthly,1,18,7.26,2.88,0.6,0.29,498.1,63.28,0,NO_COUPON,1,0,2,SEPA,4.0,4,18.15,1178.0,5,0,0,220,891,27.67,0.53
10147,Female,25,India,2024-05-11,2024-09-05,Google Ads,Tablet,Annual,0,15,9.54,6.26,0.56,0.42,498.1,63.24,1,NO_COUPON,2,0,2,SEPA,5.0,6,22.73,2243.07,0,0,0,208,325,33.21,0.51
10148,Female,27,USA,2022-04-12,2024-05-29,Referral,Desktop,Annual,0,14,5.57,2.74,0.46,0.28,15.8,66.15,1,NEW20,0,0,1,BKash,3.0,0,9.13,591.71,14,0,0,307,1085,1.13,0.41
10149,Male,28,USA,2022-01-21,2024-08-27,Email,Tablet,Annual,1,18,9.24,5.93,0.13,0.21,262.45,73.91,1,NEW20,1,0,4,SEPA,4.0,4,11.59,796.3,3,0,0,217,1166,14.58,0.42
10150,Male,21,UK,2022-03-24,2023-01-12,Referral,Tablet,Monthly,1,10,11.21,4.53,0.64,0.06,8.04,26.22,0,NEW20,4,1,0,SEPA,5.0,4,16.26,1324.84,0,1,0,810,1104,0.8,0.5
10151,Other,37,India,2024-09-02,2024-08-16,Referral,Mobile,Annual,0,14,9.16,6.11,0.34,0.5,811.86,95.37,1,NO_COUPON,2,0,7,Card,3.0,6,14.62,1041.36,14,0,0,228,211,57.99,0.43
10152,Male,21,UK,2023-11-04,2023-06-20,Organic,Tablet,Annual,0,13,3.96,2.1,0.8,0.28,252.42,72.44,0,REF10,4,0,2,Card,3.0,6,20.46,1220.44,11,0,0,651,514,19.42,0.47
10153,Male,39,India,2023-01-02,2023-12-16,Organic,Mobile,Monthly,0,15,10.68,5.58,0.48,0.12,853.72,33.61,1,NO_COUPON,0,0,4,BKash,4.0,7,15.56,1999.94,4,0,0,472,820,56.91,0.5
10154,Female,57,India,2023-12-11,2023-08-22,Facebook Ads,Tablet,Monthly,0,6,4.67,1.18,0.59,0.38,661.18,65.98,0,NO_COUPON,1,1,3,PayPal,4.0,6,9.79,860.45,7,0,0,588,477,110.2,0.33
10155,Unknown,22,Bangladesh,2023-07-08,2023-10-31,Organic,Desktop,Monthly,1,14,6.93,3.86,0.81,0.22,729.65,41.2,1,NO_COUPON,1,0,1,UPI,5.0,9,27.55,414.16,9,0,0,518,633,52.12,0.53
10156,Male,32,UK,2023-07-03,2024-05-20,Facebook Ads,Tablet,Monthly,0,16,9.27,0.87,0.32,0.13,476.23,29.01,1,NO_COUPON,1,0,6,SEPA,2.0,7,10.76,211.04,9,1,0,316,638,29.76,0.45
10157,Female,10,India,2023-12-13,2024-05-09,Google Ads,Tablet,Annual,0,13,10.23,3.32,0.19,0.39,675.06,87.14,1,NO_COUPON,3,0,3,UPI,5.0,10,27.69,444.62,7,0,0,327,475,51.93,0.39
10158,Female,32,India,2023-01-20,2024-07-10,Google Ads,Mobile,Annual,0,8,7.85,3.98,0.66,0.45,250.7,42.55,0,SALE15,2,0,3,BKash,5.0,4,18.1,1483.78,0,0,0,265,802,31.34,0.42
10160,Female,35,Bangladesh,2023-10-28,2023-01-04,Google Ads,Mobile,Monthly,1,20,4.41,3.15,0.85,0.39,485.77,2.17,1,NO_COUPON,7,0,2,UPI,4.0,8,28.42,3277.5,11,1,0,818,521,24.29,0.58
10161,Male,36,USA,2024-09-02,2024-01-23,Organic,Mobile,Monthly,0,17,14.11,6.05,0.97,0.02,575.62,41.24,1,SALE15,2,0,5,Card,3.0,7,21.03,850.6,2,0,0,434,211,33.86,0.73
10162,Female,44,UK,2024-05-30,2023-08-18,Organic,Desktop,Annual,0,15,2.66,6.24,0.44,0.0,510.0,39.46,1,REF10,1,0,3,BKash,2.0,4,11.7,1120.02,9,1,0,592,306,34.0,0.37
10163,Female,60,UK,2022-02-08,2024-03-17,Organic,Desktop,Annual,0,18,7.87,2.73,0.76,0.3,261.95,46.32,1,REF10,0,0,2,SEPA,4.0,1,10.34,461.11,4,0,0,380,1148,14.55,0.58
10164,Female,52,India,2022-02-16,2024-03-24,Email,Tablet,Monthly,0,8,3.37,6.35,0.96,0.1,502.45,29.17,1,SALE15,5,0,3,Card,3.0,5,19.52,2727.26,5,0,0,373,1140,62.81,0.44
10165,Male,30,Germany,2022-11-08,2023-07-14,Organic,Mobile,Monthly,1,13,8.99,2.35,0.64,0.44,846.31,73.63,1,REF10,2,0,0,UPI,2.0,3,13.65,1657.39,3,1,0,627,875,65.1,0.5
10166,Female,20,USA,2022-04-20,2023-06-05,Referral,Mobile,Annual,0,13,3.37,0.99,0.5,0.02,334.46,91.35,0,NEW20,5,0,3,BKash,4.0,6,12.15,1352.63,5,1,0,666,1077,25.73,0.37
10167,Male,35,UK,2022-07-05,2023-04-20,Referral,Desktop,Annual,1,14,9.36,3.83,0.74,0.15,277.78,95.9,0,NO_COUPON,4,1,4,SEPA,4.0,6,24.55,1286.8,10,0,0,712,1001,19.84,0.55
10168,Male,26,India,2024-07-12,2024-04-03,Google Ads,Tablet,Monthly,0,15,6.13,3.65,0.18,0.17,882.68,59.96,1,NEW20,3,0,6,SEPA,4.0,7,19.12,816.99,13,0,0,363,263,58.85,0.34
10169,Male,40,India,2022-07-04,2024-11-07,Facebook Ads,Desktop,Annual,1,14,2.78,3.07,0.5,0.37,705.91,50.2,0,SALE15,2,0,5,SEPA,3.0,10,15.27,1032.01,8,0,0,145,1002,50.42,0.37
10170,Female,23,USA,2024-09-09,2023-11-25,Email,Tablet,Annual,0,14,12.53,2.8,0.59,0.4,4.67,84.6,0,NEW20,2,0,3,PayPal,1.0,3,17.52,435.03,9,0,0,493,204,0.33,0.55
10171,Female,34,India,2022-11-23,2023-03-02,Facebook Ads,Tablet,Annual,1,16,10.06,4.7,0.68,0.21,360.16,87.72,1,NO_COUPON,4,0,5,SEPA,4.0,1,15.18,951.34,9,0,0,761,860,22.51,0.57
10172,Male,43,Bangladesh,2023-12-29,2024-12-21,Email,Tablet,Annual,0,10,9.51,1.53,0.15,0.08,742.41,37.54,1,NO_COUPON,1,0,4,PayPal,4.0,6,11.22,428.94,9,0,0,101,459,74.24,0.32
10173,Female,34,Germany,2022-04-20,2024-09-28,Referral,Mobile,Monthly,1,12,13.48,4.7,0.31,0.22,949.35,47.33,1,NO_COUPON,3,1,2,UPI,3.0,4,21.7,1099.56,3,0,0,185,1077,79.11,0.46
10174,Male,26,USA,2022-07-19,2025-03-09,Referral,Desktop,Annual,0,21,6.66,3.71,0.3,0.43,168.97,47.15,1,NEW20,2,0,3,SEPA,2.0,2,14.64,2464.16,9,0,0,23,987,8.05,0.47
10175,Female,47,USA,2022-06-22,2024-08-19,Email,Tablet,Monthly,0,18,11.62,2.15,0.46,0.06,276.43,66.3,1,NEW20,2,1,2,SEPA,5.0,7,19.94,292.03,8,0,0,225,1014,15.36,0.55
10176,Male,16,USA,2022-11-17,2024-12-21,Google Ads,Desktop,Annual,0,16,4.94,2.92,0.47,0.05,321.07,63.64,0,REF10,2,0,2,PayPal,2.0,2,12.19,947.79,4,1,0,101,866,20.07,0.42
10177,Female,32,India,2023-05-31,2025-01-15,Organic,Tablet,Annual,0,16,8.02,2.15,0.56,0.5,139.88,79.83,0,NEW20,1,0,6,UPI,3.0,4,6.07,469.27,6,1,0,76,671,8.74,0.5
10178,Male,35,India,2024-08-14,2024-04-09,Organic,Mobile,Monthly,0,8,3.11,5.15,0.85,0.13,947.13,64.87,0,REF10,3,0,2,UPI,3.0,5,18.42,1667.07,1,0,0,357,230,118.39,0.41
10179,Other,35,USA,2022-03-02,2023-02-12,Facebook Ads,Desktop,Monthly,0,22,13.59,3.37,0.78,0.38,262.22,105.83,0,NO_COUPON,1,0,2,PayPal,5.0,3,13.75,1182.28,10,0,0,779,1126,11.92,0.73
10180,Male,37,USA,2022-06-20,2023-10-11,Referral,Mobile,Annual,1,16,7.29,1.94,0.09,0.24,186.6,64.29,1,NO_COUPON,3,0,2,SEPA,4.0,6,29.85,1351.29,14,0,0,538,1016,11.66,0.35
10181,Male,41,Bangladesh,2024-05-22,2025-02-01,Organic,Tablet,Monthly,1,12,5.73,4.91,0.01,0.4,860.88,48.95,1,REF10,6,0,2,BKash,3.0,9,20.98,910.44,5,1,0,59,314,71.74,0.25
10182,Male,35,UK,2022-05-27,2023-06-16,Referral,Mobile,Annual,0,17,13.74,4.73,0.08,0.4,464.26,28.61,0,REF10,4,0,4,Card,4.0,8,27.58,1027.46,13,0,0,655,1040,27.31,0.46
10183,Other,31,Bangladesh,2022-12-08,2024-12-05,Referral,Mobile,Monthly,0,17,9.93,3.08,0.59,0.06,251.71,62.59,0,REF10,1,0,3,SEPA,4.0,1,14.94,512.0,3,0,0,117,845,14.81,0.55
10184,Female,31,USA,2024-05-17,2024-02-04,Referral,Desktop,Monthly,1,11,5.71,5.02,0.33,0.42,576.3,54.53,0,NEW20,3,0,0,BKash,3.0,1,11.58,1039.35,3,0,0,422,319,52.39,0.33
10185,Male,29,India,2022-05-09,2024-08-01,Organic,Tablet,Annual,1,14,6.31,3.69,0.79,0.09,582.52,37.08,1,REF10,2,0,1,PayPal,4.0,2,26.4,159.43,4,0,0,243,1058,41.61,0.52
10186,Female,35,India,2023-10-21,2024-12-19,Organic,Tablet,Annual,1,11,8.62,5.22,0.67,0.16,66.78,63.19,0,NO_COUPON,2,1,1,SEPA,2.0,3,25.57,1739.17,13,0,0,103,528,6.07,0.48
10187,Female,29,USA,2022-02-20,2024-07-01,Organic,Mobile,Monthly,1,16,15.35,1.86,0.2,0.11,338.88,72.41,1,NO_COUPON,4,0,3,Card,3.0,6,23.28,110.24,0,0,0,274,1136,21.18,0.51
10188,Female,43,UK,2023-07-30,2024-01-18,Email,Desktop,Annual,1,10,5.57,5.13,0.22,0.34,596.31,63.46,0,NO_COUPON,1,0,4,PayPal,3.0,1,29.75,2522.22,1,0,0,439,611,59.63,0.28
10189,Female,35,Germany,2023-07-29,2025-03-08,Organic,Desktop,Monthly,0,15,10.16,4.89,0.79,0.41,487.62,75.56,0,REF10,2,0,2,Card,4.0,9,25.95,2283.71,14,0,0,24,612,32.51,0.59
10190,Male,30,Germany,2022-10-12,2023-12-15,Referral,Desktop,Annual,0,12,7.1,6.68,0.66,0.39,498.1,62.13,0,NO_COUPON,3,0,4,PayPal,5.0,0,24.89,1204.34,4,0,0,473,902,41.51,0.46
10191,Male,41,Bangladesh,2024-07-03,2025-03-01,Referral,Mobile,Monthly,0,16,10.87,3.74,0.35,0.11,652.04,97.97,0,REF10,1,0,1,Card,4.0,3,26.41,1097.22,12,0,0,31,272,40.75,0.48
10192,Female,28,UK,2023-07-09,2024-03-22,Facebook Ads,Tablet,Monthly,1,10,7.09,3.75,0.93,0.15,498.1,38.39,0,NO_COUPON,1,0,4,Card,4.0,1,12.46,1305.78,11,0,0,375,632,49.81,0.52
10193,Other,41,Germany,2023-08-05,2024-11-17,Google Ads,Tablet,Monthly,0,16,7.53,4.13,0.39,0.1,287.16,41.73,0,REF10,2,0,5,UPI,4.0,3,17.97,1097.98,1,0,0,135,605,17.95,0.44
10194,Female,37,UK,2024-09-11,2024-06-06,Email,Desktop,Monthly,1,25,3.11,4.53,0.1,0.26,675.08,48.56,0,SALE15,4,0,4,Card,1.0,9,7.1,1178.33,0,1,0,299,202,27.0,0.4
10195,Male,29,India,2022-09-13,2024-06-14,Facebook Ads,Desktop,Monthly,1,14,7.55,3.97,0.21,0.27,897.55,58.31,0,SALE15,3,0,1,Card,4.0,2,17.26,656.27,0,0,0,291,931,64.11,0.36
10196,Male,35,India,2024-03-17,2023-07-09,Email,Desktop,Annual,0,9,15.9,4.91,0.26,0.28,724.41,63.94,0,NO_COUPON,0,0,2,BKash,4.0,2,13.54,1039.18,8,0,0,632,380,80.49,0.44
10197,Female,40,UK,2022-01-23,2023-03-13,Email,Mobile,Annual,1,16,4.65,3.2,0.95,0.25,798.17,33.99,0,NEW20,1,1,2,BKash,2.0,8,23.89,1074.44,5,0,0,750,1164,49.89,0.56
10198,Female,47,USA,2024-02-08,2023-10-26,Referral,Desktop,Monthly,1,15,7.35,4.84,0.47,0.41,233.1,22.98,0,NO_COUPON,1,0,3,PayPal,5.0,5,11.44,1069.84,11,0,0,523,418,15.54,0.45
10199,Female,45,Germany,2022-03-02,2023-03-16,Referral,Tablet,Annual,0,13,8.08,5.26,0.65,0.17,424.38,121.03,1,NEW20,2,0,3,Card,2.0,8,25.51,680.21,6,1,0,747,1126,32.64,0.49
10200,Female,40,Germany,2022-07-26,2024-10-10,Referral,Desktop,Annual,1,11,11.04,5.48,0.14,0.2,498.1,79.31,0,REF10,1,0,3,PayPal,4.0,9,26.08,2086.67,2,0,0,173,980,45.28,0.36
10201,Female,24,India,2024-03-03,2025-01-19,Referral,Mobile,Monthly,0,19,8.12,4.41,0.52,0.31,366.01,58.07,0,NO_COUPON,3,1,2,SEPA,3.0,6,9.33,1739.21,11,0,0,72,394,19.26,0.53
10202,Male,59,Bangladesh,2022-05-12,2023-10-08,Facebook Ads,Tablet,Annual,0,15,11.82,4.53,0.86,0.16,1035.29,19.66,0,SALE15,0,0,3,SEPA,4.0,0,8.74,1960.85,5,0,0,541,1055,69.02,0.64
10203,Male,21,Germany,2024-05-26,2024-04-06,Google Ads,Tablet,Annual,0,18,5.48,3.67,0.0,0.18,290.25,20.89,0,NO_COUPON,2,0,3,BKash,3.0,1,24.39,149.3,10,0,0,360,310,16.13,0.32
10204,Female,44,India,2024-05-25,2023-10-14,Google Ads,Desktop,Annual,0,11,7.98,3.7,0.71,0.32,331.46,71.87,1,NO_COUPON,1,0,2,UPI,5.0,9,24.4,53.11,14,0,0,535,311,30.13,0.48
10205,Female,39,India,2022-01-01,2024-10-14,Facebook Ads,Mobile,Monthly,0,9,7.83,5.94,0.8,0.28,498.1,106.2,1,NO_COUPON,0,0,7,Card,5.0,5,8.6,1185.35,5,0,0,169,1186,55.34,0.48
10206,Male,23,UK,2023-07-06,2024-10-31,Google Ads,Tablet,Annual,1,31,6.25,2.64,0.03,0.26,818.23,57.99,1,NO_COUPON,3,0,5,BKash,4.0,0,7.71,1940.9,6,0,0,152,635,26.39,0.51
10207,Male,34,UK,2022-10-04,2023-07-20,Organic,Mobile,Monthly,0,11,8.05,2.53,0.43,0.04,493.22,69.65,0,REF10,2,0,1,BKash,3.0,9,25.83,1171.09,5,0,0,621,910,44.84,0.4
10208,Female,34,UK,2024-01-29,2024-05-02,Organic,Mobile,Annual,0,14,5.69,4.63,0.43,0.34,245.32,32.98,1,NO_COUPON,4,0,3,SEPA,4.0,6,16.32,1531.06,11,0,0,334,428,17.52,0.4
10209,Male,48,Bangladesh,2024-07-27,2024-06-24,Organic,Tablet,Monthly,1,15,10.35,1.63,0.88,0.43,456.79,59.44,1,SALE15,2,1,2,SEPA,4.0,6,15.17,1666.34,5,0,0,281,248,30.45,0.62
10210,Male,28,Germany,2022-05-18,2023-04-05,Referral,Tablet,Monthly,0,12,4.1,4.38,0.4,0.48,460.35,46.29,1,NO_COUPON,1,0,3,UPI,3.0,8,18.69,858.64,11,0,0,727,1049,38.36,0.34
10211,Female,32,Bangladesh,2022-11-18,2023-10-01,Organic,Mobile,Annual,0,18,3.36,3.42,0.85,0.44,45.38,75.41,0,REF10,2,0,6,Card,4.0,3,17.34,327.21,6,0,0,548,865,2.52,0.54
10212,Female,12,Bangladesh,2023-06-13,2023-05-11,Email,Desktop,Annual,1,17,4.99,2.95,0.22,0.04,534.31,115.37,0,NO_COUPON,0,0,4,Card,3.0,3,28.42,2014.51,3,0,0,691,658,31.43,0.36
10213,Female,52,UK,2023-09-28,2025-01-28,Email,Tablet,Monthly,1,19,8.2,6.04,0.02,0.48,574.83,32.47,0,REF10,1,0,6,BKash,3.0,3,18.34,1402.4,12,0,0,63,551,30.25,0.38
10214,Male,24,India,2024-06-27,2024-06-30,Facebook Ads,Desktop,Monthly,0,17,9.32,4.09,0.3,0.05,35.6,31.97,1,NO_COUPON,1,0,4,PayPal,5.0,6,10.1,953.96,4,1,0,275,278,2.09,0.46
10215,Female,38,USA,2023-08-26,2023-05-12,Email,Tablet,Monthly,0,16,6.03,1.08,0.91,0.38,544.16,63.68,1,NEW20,4,0,4,PayPal,4.0,2,10.29,913.47,14,0,0,690,584,34.01,0.57
10216,Male,34,India,2022-09-03,2023-10-24,Facebook Ads,Desktop,Monthly,0,19,9.64,2.01,0.3,0.04,803.3,41.64,0,NO_COUPON,4,0,2,UPI,3.0,7,6.09,472.38,0,0,0,525,941,42.28,0.49
10217,Male,34,India,2023-05-11,2023-12-01,Google Ads,Tablet,Monthly,0,11,0.21,5.49,0.25,0.05,498.1,50.1,1,NEW20,2,0,4,Card,1.0,9,8.06,896.33,5,1,0,487,691,45.28,0.22
10218,Female,43,India,2023-04-21,2023-04-24,Email,Desktop,Annual,0,15,6.84,3.55,0.07,0.12,592.86,46.5,1,NEW20,3,0,3,PayPal,4.0,2,18.39,1726.57,4,0,0,708,711,39.52,0.32
10219,Female,52,India,2022-04-23,2024-04-09,Email,Mobile,Annual,0,13,6.37,6.78,0.27,0.26,969.5,26.14,1,SALE15,1,0,0,Card,3.0,2,12.26,398.24,11,0,0,357,1074,74.58,0.35
10220,Female,38,Bangladesh,2022-05-06,2023-03-31,Facebook Ads,Tablet,Annual,1,17,9.02,2.46,0.02,0.16,1004.17,52.68,0,NEW20,3,0,6,BKash,3.0,7,17.43,1078.07,8,0,0,732,1061,59.07,0.37
10221,Female,42,UK,2022-09-23,2023-08-11,Email,Desktop,Monthly,1,24,11.09,5.59,0.13,0.37,498.1,28.5,0,NEW20,3,0,8,UPI,3.0,1,23.58,669.06,3,0,0,599,921,20.75,0.52
10222,Female,38,UK,2022-08-29,2025-03-08,Facebook Ads,Mobile,Annual,0,16,16.04,5.52,0.85,0.37,952.28,80.38,1,SALE15,3,0,1,BKash,3.0,9,17.93,1731.34,2,0,0,24,946,59.52,0.71
10223,Male,45,India,2024-08-05,2024-08-21,Email,Desktop,Annual,0,21,7.66,1.65,0.52,0.29,790.99,84.98,1,NO_COUPON,1,0,3,PayPal,3.0,1,25.54,2072.52,10,0,0,223,239,37.67,0.55
10224,Male,30,USA,2022-05-18,2023-08-10,Referral,Tablet,Monthly,0,14,4.0,3.13,0.58,0.15,38.96,20.19,1,NO_COUPON,2,1,6,Card,1.0,3,19.74,1145.53,12,0,0,600,1049,2.78,0.42
10225,Male,46,Germany,2022-09-03,2023-09-24,Google Ads,Mobile,Monthly,0,13,8.25,5.97,0.28,0.04,511.04,70.4,1,REF10,2,1,4,BKash,3.0,4,10.24,1823.09,4,0,0,555,941,39.31,0.38
10226,Male,46,India,2022-08-26,2024-06-28,Email,Mobile,Monthly,0,17,7.24,5.95,0.87,0.31,565.99,15.27,1,NEW20,1,0,5,PayPal,2.0,3,22.84,1636.83,3,1,0,277,949,33.29,0.59
10227,Unknown,46,India,2022-10-30,2023-10-21,Google Ads,Tablet,Monthly,1,17,9.18,3.84,0.24,0.03,684.14,43.29,1,NEW20,0,0,0,PayPal,5.0,0,5.48,1299.78,3,0,0,528,884,40.24,0.44
10228,Male,28,USA,2023-06-05,2023-08-26,Email,Desktop,Monthly,0,17,9.38,3.95,0.04,0.24,95.56,71.48,0,REF10,7,1,1,UPI,5.0,0,15.87,1158.18,3,0,0,584,666,5.62,0.38
10229,Female,33,Bangladesh,2024-09-20,2024-05-31,Email,Tablet,Annual,0,10,6.23,2.3,0.28,0.23,571.07,90.23,0,NO_COUPON,3,0,2,Card,5.0,9,10.43,1441.49,8,0,0,305,193,57.11,0.31
10230,Female,37,India,2022-02-15,2024-11-29,Referral,Desktop,Annual,1,17,4.25,5.96,0.94,0.46,46.79,94.96,1,SALE15,3,0,6,BKash,4.0,0,25.48,1263.78,12,0,0,123,1141,2.75,0.57
10231,Female,21,USA,2023-01-08,2023-09-05,Organic,Tablet,Annual,0,21,9.89,4.92,0.19,0.4,701.93,58.31,1,NEW20,1,0,1,SEPA,5.0,9,25.67,1812.59,11,0,0,574,814,33.43,0.48
10232,Female,51,Bangladesh,2024-05-20,2024-09-02,Organic,Tablet,Annual,0,20,11.53,1.84,0.82,0.4,110.45,37.32,0,SALE15,3,0,5,Card,4.0,10,12.69,708.81,14,0,0,211,316,5.52,0.68
